Import_Type;IOP_ID;MBLID;Manager;Client_name;Organization_Type;Investment_Pool;Country;Existing_Client_(Is_this_a_cross_sale?);Decision_date;Fee_re_negotiation_with_existing_client;Strategy_name_or_mutual_fund_ticker;Asset_class;Product;Benchmark;Size_of_mandate_(in_millions_USD);Vehicle;Consultant_used_by_investor;Name_of_lead_consultant_used_by_investor;Delegated/fiduciary_account;Negotiated_Fee_Max_Break_point_#1;Negotiated_Fee_Max_Break_point_#1_BPs;Negotiated_Fee_Max_Break_point_#2;Negotiated_Fee_Max_Break_point_#2_BPs;Negotiated_Fee_Max_Break_point_#3;Negotiated_Fee_Max_Break_point_#3_BPs;Negotiated_Fee_Max_Break_point_#4;Negotiated_Fee_Max_Break_point_#4_BPs;Negotiated_Fee_Max_Break_point_#5;Negotiated_Fee_Max_Break_point_#5_BPs;Negotiated_Fee_Max_Break_point_#6;Negotiated_Fee_Max_Break_point_#6_BPs;Published_Fee_Max_Break_point_#1;Published_Fee_Max_Break_point_#1_BPs;Published_Fee_Max_Break_point_#2;Published_Fee_Max_Break_point_#2_BPs;Published_Fee_Max_Break_point_#3;Published_Fee_Max_Break_point_#3_BPs;Published_Fee_Max_Break_point_#4;Published_Fee_Max_Break_point_#4_BPs;Published_Fee_Max_Break_point_#5;Published_Fee_Max_Break_point_#5_BPs;Published_Fee_Max_Break_point_#6;Published_Fee_Max_Break_point_#6_BPs;Minimum_required_asset_level_(in_Millions_USD);Performance_fee_included;Recent_investment_performance_1_Year;Recent_investment_performance_3_Year;Recent_investment_performance_5_Year;Seed/scale_discount_offered;Relationship/strategic_acct_discount_offered;Pricing_impacted_by_MFN;Custom_servicing_commitments;Custom_reporting;Additional_commentary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;167;Amer Cent;Corporate DC 2;Corporation;Defined Contribution;United States;No;2017-05-15;No;;Equity;Small Cap Value Equity;;224.13;Separate Account;;;No;25;95;75;85;2000;75;;;;;;;25;95;75;85;2000;75;;;;;;;;No;;;;No;;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000cTcO3;Endowment;Other Investment Pool;United States;Yes;2017-06-30;No;Securitized Credit;Fixed Income;Mortgaged & Securitized;ICE BofAML USD 3M Deposit Offered Rate Constant Maturity Idx;130;Separate Account;No;;No;130;40;;;;;;;;;;;150;45;300;40;301;35;;;;;;;50;No;1st Quartile;1st Quartile;1st Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000cTcOM;Endowment;Other Investment Pool;United States;No;2017-11-13;No;Senior Bank Loan;Fixed Income;Bank Loans;S&P/LSTA Leveraged Loan Index;30;Collective Investment Trust;No;;No;30;45;;;;;;;;;;;100;45;250;38;500;35;501;30;;;;;5;No;3rd Quartile;3rd Quartile;3rd Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;2005;Loomis;33393;Corporation;Defined Contribution;United States;No;2018-11-16;No;Core Plus Fixed Income      ;Fixed Income;U.S. Core Plus Bonds;BBG BARC Aggregate;49;Collective Investment Trust;Yes;Mercer;No;20;35;2000;25;;;;;;;;;10;45;20;35;2000;25;;;;;;;5;No;2nd Quartile;1st Quartile;2nd Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000cTcUD;Endowment;Other Investment Pool;United States;No;2018-06-25;No;Senior Bank Loan;Fixed Income;Bank Loans;S&P/LSTA Leveraged Loan Index;5.67;Collective Investment Trust;Yes;Rocaton Investment Advisors;No;5.67;45;;;;;;;;;;;100;45;250;38;500;35;501;30;;;;;5;No;3rd Quartile;3rd Quartile;3rd Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000cTcUg;Endowment;Other Investment Pool;United States;No;2018-03-20;No;;Fixed Income;U.S. Core Plus Bonds;Bloomberg Barclays U.S. Aggregate Bond Index;17;Mutual Fund-non-UCIT;No;;No;17;30;;;;;;;;;;;;;;;;;;;;;;;;No;2nd Quartile;2nd Quartile;1st Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000cTcUg;Endowment;Other Investment Pool;United States;No;2018-03-20;No;;Fixed Income;U.S. Core Plus Bonds;Bloomberg Barclays U.S. Aggregate Bond Index;7.1;Mutual Fund-non-UCIT;No;;No;7.1;30;;;;;;;;;;;;;;;;;;;;;;;;No;2nd Quartile;2nd Quartile;1st Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000cTcUg;Endowment;Other Investment Pool;United States;No;2018-03-20;No;;Fixed Income;U.S. Core Plus Bonds;Bloomberg Barclays U.S. Aggregate Bond Index;1.1;Mutual Fund-non-UCIT;No;;No;1.1;30;;;;;;;;;;;;;;;;;;;;;;;;No;2nd Quartile;2nd Quartile;1st Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000cTcVo;Endowment;Other Investment Pool;United States;No;2018-03-06;No;Senior Bank Loan;Fixed Income;Bank Loans;S&P/LSTA Leveraged Loan Index;5;Collective Investment Trust;Yes;Rocaton Investment Advisors;No;5;45;;;;;;;;;;;100;45;250;38;500;35;501;30;;;;;5;No;3rd Quartile;3rd Quartile;3rd Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000cTcVo;Endowment;Other Investment Pool;United States;No;2018-04-24;No;Senior Bank Loan;Fixed Income;Bank Loans;S&P/LSTA Leveraged Loan Index;1;Collective Investment Trust;No;;No;1;45;;;;;;;;;;;100;45;250;38;500;35;501;30;;;;;5;No;3rd Quartile;3rd Quartile;3rd Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000cTd3U;Endowment;Other Investment Pool;United States;No;2018-02-09;No;Mortgage Investment Fund;Fixed Income;Mortgaged & Securitized;ICE BofAML USD 3M Deposit Offered Rate Constant Maturity Idx;10;Separate Account;Yes;Pavilion;No;10;150;;;;;;;;;;;;;;;;;;;;;;;;No;;;;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;0011N00001Gik4a;Foundation;Other Investment Pool;United States;No;2018-01-09;No;Mortgage Investment Fund;Fixed Income;Mortgaged & Securitized;ICE BofAML USD 3M Deposit Offered Rate Constant Maturity Idx;3.5;Separate Account;Yes;Pavilion;No;3.5;150;;;;;;;;;;;;;;;;;;;;;;;;No;;;;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000cTcig;Foundation;Other Investment Pool;United States;No;2018-03-09;No;Mortgage Investment Fund;Fixed Income;Mortgaged & Securitized;ICE BofAML USD 3M Deposit Offered Rate Constant Maturity Idx;5;Separate Account;Yes;Pavilion;No;5;150;;;;;;;;;;;;;;;;;;;;;;;;No;;;;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000cTcmv;Foundation;Other Investment Pool;United States;No;2018-02-20;No;Senior Bank Loan;Fixed Income;Bank Loans;S&P/LSTA Leveraged Loan Index;9;Collective Investment Trust;Yes;Rocaton Investment Advisors;No;9;45;;;;;;;;;;;100;45;250;38;500;35;501;30;;;;;5;No;3rd Quartile;3rd Quartile;3rd Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000cTd0T;Foundation;Other Investment Pool;United States;No;2018-02-09;No;Mortgage Investment Fund;Fixed Income;Mortgaged & Securitized;ICE BofAML USD 3M Deposit Offered Rate Constant Maturity Idx;3.5;Separate Account;Yes;Pavilion;No;3.5;150;;;;;;;;;;;;;;;;;;;;;;;;No;;;;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000cTd78;Foundation;Other Investment Pool;United States;Yes;2012-11-29;No;Mortgage Investment Fund;Fixed Income;Mortgaged & Securitized;ICE BofAML USD 3M Deposit Offered Rate Constant Maturity Idx;10;Separate Account;No;;No;10;150;;;;;;;;;;;;;;;;;;;;;;;;No;;;;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;2005;Loomis;33033;Union;Defined Contribution;United States;No;2018-07-02;No;Multisector Full Discretion;Fixed Income;Global Multi-Sector/Flexible Bonds;BBG BARC Govt Credit;19;Collective Investment Trust;Yes;Segal Marco Advisors;No;15;57;30;45;2000;30;;;;;;;15;57;30;45;2000;30;;;;;;;5;No;2nd Quartile;1st Quartile;2nd Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000cTcJM;Public;Other Investment Pool;United States;No;2018-09-01;No;Senior Bank Loan;Fixed Income;Bank Loans;S&P/LSTA Leveraged Loan Index;15;Collective Investment Trust;Yes;Other;No;15;45;;;;;;;;;;;100;45;250;38;500;35;501;30;;;;;5;No;3rd Quartile;3rd Quartile;3rd Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000cTcgM;Public;Defined Contribution;United States;No;2018-02-26;No;;Fixed Income;U.S. Core Plus Bonds;Bloomberg Barclays U.S. Aggregate Bond Index;13;Mutual Fund-non-UCIT;Yes;Other;No;2000;30;;;;;;;;;;;;;;;;;;;;;;;;No;2nd Quartile;2nd Quartile;1st Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;0011N00001EQlPZ;Sub-Advisory;Other Investment Pool;United States;No;2018-05-17;No;Unconstrained Fixed Income;Fixed Income;Absolute Return/Unconstrained Bonds;Wilshire Unconstrained Fixed Income Custom Index;100;Separate Account;Yes;Wilshire Associates;No;100;34;;;;;;;;;;;100;40;400;37;401;32;;;;;;;;No;2nd Quartile;1st Quartile;1st Quartile;No;No;No;Yes;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;2005;Loomis;33372;Union;Other Investment Pool;United States;No;2018-11-07;No;Large Cap Growth            ;Equity ;Large Cap Growth Equity;Russell 1000 - Growth;4;Collective Investment Trust;Yes;Verus;No;4;50;;;;;;;;;;;10;65;20;50;100;45;101;40;;;;;5;No;3rd Quartile;1st Quartile;1st Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000cTdtM;Sub-Advisory;Defined Benefit;United States;Yes;2013-02-01;No;Senior Bank Loan;Fixed Income;Bank Loans;S&P/LSTA Leveraged Loan Index;5;Collective Investment Trust;No;;No;5;45;;;;;;;;;;;100;45;250;38;500;35;501;30;;;;;5;No;3rd Quartile;3rd Quartile;3rd Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000cTdvD;Sub-Advisory;Other Investment Pool;United States;No;2018-08-31;No;Core Fixed Income;Fixed Income;U.S. Core Bonds;Bloomberg Barclays U.S. Aggregate Index;1000;Separate Account;Yes;Wilshire Associates;No;1000;10;;;;;;;;;;;100;25;250;20;400;17;1000;15;;;;;50;No;2nd Quartile;2nd Quartile;1st Quartile;No;No;No;Yes;Yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;0011N000017xSm6;Union;Other Investment Pool;United States;No;2018-05-07;No;Senior Bank Loan;Fixed Income;Bank Loans;S&P/LSTA Leveraged Loan Index;2;Collective Investment Trust;Yes;Segal Marco Advisors;No;2;45;;;;;;;;;;;100;45;250;38;500;35;501;30;;;;;5;No;3rd Quartile;3rd Quartile;3rd Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000cTc3R;Union;Defined Benefit;United States;No;2018-03-01;No;Small Cap Core;Equity;Small Cap Growth Equity;Russell 2000 Index;12;Collective Investment Trust;Yes;RVK;No;12;75;;;;;;;;;;;12;75;;;;;;;;;;;5;No;4th Quartile;2nd Quartile;2nd Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;2005;Loomis;32855;Union;Defined Contribution;United States;No;2018-04-23;No;High Yield Full Discretion;Fixed Income;High Yield Bonds;BBG BARC High Yield;3;Collective Investment Trust;Yes;Verus;Yes;2000;50;;;;;;;;;;;2000;50;;;;;;;;;;;5;No;3rd Quartile;1st Quartile;2nd Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000cTcS5;Union;Defined Benefit;United States;No;2018-10-02;No;Senior Bank Loan;Fixed Income;Bank Loans;S&P/LSTA Leveraged Loan Index;1.2;Collective Investment Trust;Yes;Verus;No;1.2;45;;;;;;;;;;;100;45;250;38;500;35;501;30;;;;;5;No;3rd Quartile;3rd Quartile;3rd Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000cUVXq;Union;Other Investment Pool;United States;No;2018-07-25;No;Small Cap Growth;Equity;Small Cap Growth Equity;Russell 2000 Growth Index;12;Collective Investment Trust;Yes;Segal Marco Advisors;No;12;80;;;;;;;;;;;50;80;100;75;200;70;201;60;;;;;5;No;4th Quartile;3rd Quartile;3rd Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;6264;Voya;001o000000ov2pm;Union;Defined Benefit;United States;No;2018-05-01;No;Core Plus Fixed Income;Fixed Income;U.S. Core Plus Bonds;Bloomberg Barclays U.S. Aggregate Index;18;Collective Investment Trust;Yes;Segal Marco Advisors;No;18;30;;;;;;;;;;;25;30;75;25;76;20;;;;;;;5;No;2nd Quartile;2nd Quartile;1st Quartile;No;No;No;No;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Absolute Return/Unconstrained Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
All Cap Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asian ex. Japanese Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canadian Core Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canadian Growth Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canadian Long/Short Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canadian Low Volatility Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canadian Quantitative Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canadian Small Cap Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Canadian Value Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EAFE/International Core Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EAFE/International Growth Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EAFE/International Value Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Emerging Markets Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Frontier Markets Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Global Core Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Global ex. U.S. Equity (ACWI ex. U.S.);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Global High Alpha Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Global Long/Short Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Global Low Volatility/Defensive Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Home Country Equity (Passive/Index);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
International Equity (Passive/Index);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
International Small Cap;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Large Cap Core Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Large Cap Growth Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Large Cap Value Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Low Volatility Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
